Line  1;;
-36.49910;-54.29280;0.90
-36.49900;-54.29280;0.92
-36.49890;-54.29280;0.93
-36.49880;-54.29280;0.93
-36.49870;-54.29280;0.95
-36.49860;-54.29280;0.97
-36.49850;-54.29280;1.47
-36.49840;-54.29280;1.09
-36.49830;-54.29280;2.47
-36.49820;-54.29280;2.46
-36.49810;-54.29280;2.45
-36.49800;-54.29280;2.44
-36.49790;-54.29280;3.22
-36.49780;-54.29280;3.22
-36.49770;-54.29280;3.22
-36.49760;-54.29280;2.92
-36.49750;-54.29280;2.92
-36.49740;-54.29280;2.82
-36.49730;-54.29280;2.82
-36.49720;-54.29280;2.88
-36.49710;-54.29280;2.88
-36.49700;-54.29280;2.80
-36.49690;-54.29280;2.79
-36.49680;-54.29280;2.78
-36.49670;-54.29280;2.78
-36.49660;-54.29280;3.38
-36.49650;-54.29280;3.32
-36.49640;-54.29280;3.31
-36.49630;-54.29280;3.40
-36.49620;-54.29280;3.27
-36.49610;-54.29280;3.37
-36.49600;-54.29280;3.36
-36.49590;-54.29280;3.34
-36.49580;-54.29280;3.33
-36.49570;-54.29280;3.16
-36.49560;-54.29280;3.22
-36.49550;-54.29280;3.21
-36.49540;-54.29280;3.23
-36.49530;-54.29280;3.30
-36.49520;-54.29280;3.29
-36.49510;-54.29280;2.73
-36.49500;-54.29280;2.78
-36.49490;-54.29280;3.16
-36.49480;-54.29280;3.16
-36.49470;-54.29280;2.97
-36.49460;-54.29280;2.96
-36.49450;-54.29280;3.03
-36.49440;-54.29280;2.92
-36.49430;-54.29280;3.02
-36.49420;-54.29280;2.91
-36.49410;-54.29280;2.98
-36.49400;-54.29280;3.02
-36.49390;-54.29280;2.99
-36.49380;-54.29280;3.01
-36.49370;-54.29280;3.01
-36.49360;-54.29280;3.01
-36.49350;-54.29280;2.95
-36.49340;-54.29280;2.80
-36.49330;-54.29280;2.67
-36.49320;-54.29280;2.60
-36.49310;-54.29280;2.35
-36.49300;-54.29280;1.92
-36.49290;-54.29280;1.47
-36.49280;-54.29280;1.20
-36.49270;-54.29280;1.07
-36.49260;-54.29280;1.04
-36.49250;-54.29280;1.00
-36.49240;-54.29280;0.18
-36.49230;-54.29280;-0.09
-36.49220;-54.29280;-0.13
-36.49210;-54.29280;-0.17
-36.49200;-54.29280;-0.17
-36.49190;-54.29280;-0.29
-36.49180;-54.29280;-0.30
-36.49170;-54.29280;-0.38
-36.49160;-54.29280;-0.36
-36.49150;-54.29280;-0.39
-36.49140;-54.29280;-0.40
-36.49130;-54.29280;-0.46
-36.49120;-54.29280;-0.47
-36.49110;-54.29280;-0.65
-36.49100;-54.29280;-0.67
-36.49090;-54.29280;-0.57
-36.49080;-54.29280;-0.57
-36.49070;-54.29280;-0.58
-36.49060;-54.29280;-0.70
-36.49050;-54.29280;-0.71
-36.49040;-54.29280;-0.72
-36.49030;-54.29280;-0.72
-36.49020;-54.29280;-0.73
-36.49010;-54.29280;-0.73
-36.49000;-54.29280;-0.73
-36.48990;-54.29280;-0.78
-36.48980;-54.29280;-0.79
-36.48970;-54.29280;-0.80
-36.48960;-54.29280;-0.80
-36.48950;-54.29280;-0.80
-36.48940;-54.29280;-0.80
-36.48930;-54.29280;-0.81
-36.48920;-54.29280;-1.07
-36.48910;-54.29280;-1.07
-36.48900;-54.29280;-1.05
-36.48890;-54.29280;-0.99
-36.48880;-54.29280;-0.99
-36.48870;-54.29280;-0.99
-36.48860;-54.29280;-0.99
-36.48850;-54.29280;-0.99
-36.48840;-54.29280;-0.99
-36.48830;-54.29280;-12.98
-36.48820;-54.29280;-14.15
-36.48810;-54.29280;-14.37
-36.48800;-54.29280;-14.81
-36.48790;-54.29280;-15.07
-36.48780;-54.29280;-14.77
-36.48770;-54.29280;-14.66
-36.48760;-54.29280;-15.20
-36.48750;-54.29280;-15.38
-36.48740;-54.29280;-15.55
-36.48730;-54.29280;-29.01
Line  2;;
-36.50930;-54.29270;1.25
-36.50920;-54.29270;1.24
-36.50910;-54.29270;1.19
-36.50900;-54.29270;0.76
-36.50890;-54.29270;0.76
-36.50880;-54.29270;0.61
-36.50870;-54.29270;1.59
-36.50860;-54.29270;1.58
-36.50850;-54.29270;1.57
-36.50840;-54.29270;1.61
-36.50830;-54.29270;1.60
-36.50820;-54.29270;1.60
-36.50810;-54.29270;1.59
-36.50800;-54.29270;1.58
-36.50790;-54.29270;2.02
-36.50780;-54.29270;2.26
-36.50770;-54.29270;2.25
-36.50760;-54.29270;2.30
-36.50750;-54.29270;1.56
-36.50740;-54.29270;1.56
-36.50730;-54.29270;1.56
-36.50720;-54.29270;1.64
-36.50710;-54.29270;1.63
-36.50700;-54.29270;1.63
-36.50690;-54.29270;1.62
-36.50680;-54.29270;1.33
-36.50670;-54.29270;1.32
-36.50660;-54.29270;1.58
-36.50650;-54.29270;1.56
-36.50640;-54.29270;1.55
-36.50630;-54.29270;1.54
-36.50620;-54.29270;1.52
-36.50610;-54.29270;1.51
-36.50600;-54.29270;1.50
-36.50590;-54.29270;1.48
-36.50580;-54.29270;1.47
-36.50570;-54.29270;0.73
-36.50560;-54.29270;0.73
-36.50550;-54.29270;0.87
-36.50540;-54.29270;0.87
-36.50530;-54.29270;0.87
-36.50520;-54.29270;0.83
-36.50510;-54.29270;0.83
-36.50500;-54.29270;0.83
-36.50490;-54.29270;0.83
-36.50480;-54.29270;0.82
-36.50470;-54.29270;0.82
-36.50460;-54.29270;0.82
-36.50450;-54.29270;0.82
-36.50440;-54.29270;0.69
-36.50430;-54.29270;0.69
-36.50420;-54.29270;0.78
-36.50410;-54.29270;0.78
-36.50400;-54.29270;0.78
-36.50390;-54.29270;0.77
-36.50380;-54.29270;0.77
-36.50370;-54.29270;0.79
-36.50360;-54.29270;0.92
-36.50350;-54.29270;0.92
-36.50340;-54.29270;0.89
-36.50330;-54.29270;0.89
-36.50320;-54.29270;0.89
-36.50310;-54.29270;0.82
-36.50300;-54.29270;0.81
-36.50290;-54.29270;0.81
-36.50280;-54.29270;0.81
-36.50270;-54.29270;0.81
-36.50260;-54.29270;0.72
-36.50250;-54.29270;0.72
-36.50240;-54.29270;0.72
-36.50230;-54.29270;0.72
-36.50220;-54.29270;0.72
-36.50210;-54.29270;0.72
-36.50200;-54.29270;0.72
-36.50190;-54.29270;0.72
-36.50180;-54.29270;0.69
-36.50170;-54.29270;0.71
-36.50160;-54.29270;0.68
-36.50150;-54.29270;0.68
-36.50140;-54.29270;0.68
-36.50130;-54.29270;0.68
-36.50120;-54.29270;0.58
-36.50110;-54.29270;0.58
-36.50100;-54.29270;0.58
-36.50090;-54.29270;0.57
-36.50080;-54.29270;0.57
-36.50070;-54.29270;0.56
-36.50060;-54.29270;0.56
-36.50050;-54.29270;0.56
-36.50040;-54.29270;0.55
-36.50030;-54.29270;0.53
-36.50020;-54.29270;0.52
-36.50010;-54.29270;0.51
-36.50000;-54.29270;0.51
-36.49990;-54.29270;0.49
-36.49980;-54.29270;0.49
-36.49970;-54.29270;0.49
-36.49960;-54.29270;0.85
-36.49950;-54.29270;0.86
-36.49940;-54.29270;0.85
-36.49930;-54.29270;0.87
-36.49920;-54.29270;0.88
-36.49910;-54.29270;0.89
-36.49900;-54.29270;0.90
-36.49890;-54.29270;0.91
-36.49880;-54.29270;0.93
-36.49870;-54.29270;0.93
-36.49860;-54.29270;0.95
-36.49850;-54.29270;0.96
-36.49840;-54.29270;1.43
-36.49830;-54.29270;1.11
-36.49820;-54.29270;2.48
-36.49810;-54.29270;2.48
-36.49800;-54.29270;2.47
-36.49790;-54.29270;2.46
-36.49780;-54.29270;2.45
-36.49770;-54.29270;2.44
-36.49760;-54.29270;3.21
-36.49750;-54.29270;3.21
-36.49740;-54.29270;2.92
-36.49730;-54.29270;2.91
-36.49720;-54.29270;2.82
-36.49710;-54.29270;2.88
-36.49700;-54.29270;2.87
-36.49690;-54.29270;2.87
-36.49680;-54.29270;2.79
-36.49670;-54.29270;2.78
-36.49660;-54.29270;2.77
-36.49650;-54.29270;3.37
-36.49640;-54.29270;3.36
-36.49630;-54.29270;3.30
-36.49620;-54.29270;3.28
-36.49610;-54.29270;3.38
-36.49600;-54.29270;3.35
-36.49590;-54.29270;3.34
-36.49580;-54.29270;3.32
-36.49570;-54.29270;3.31
-36.49560;-54.29270;3.14
-36.49550;-54.29270;3.19
-36.49540;-54.29270;3.18
-36.49530;-54.29270;3.20
-36.49520;-54.29270;3.26
-36.49510;-54.29270;3.25
-36.49500;-54.29270;2.72
-36.49490;-54.29270;2.77
-36.49480;-54.29270;3.13
-36.49470;-54.29270;3.13
-36.49460;-54.29270;3.03
-36.49450;-54.29270;3.00
-36.49440;-54.29270;2.99
-36.49430;-54.29270;2.94
-36.49420;-54.29270;2.97
-36.49410;-54.29270;2.91
-36.49400;-54.29270;2.96
-36.49390;-54.29270;2.94
-36.49380;-54.29270;2.94
-36.49370;-54.29270;2.90
-36.49360;-54.29270;2.85
-36.49350;-54.29270;2.80
-36.49340;-54.29270;2.67
-36.49330;-54.29270;2.55
-36.49320;-54.29270;2.46
-36.49310;-54.29270;2.22
-36.49300;-54.29270;1.71
-36.49290;-54.29270;1.18
-36.49280;-54.29270;0.83
-36.49270;-54.29270;0.75
-36.49260;-54.29270;0.97
-36.49250;-54.29270;0.87
-36.49240;-54.29270;0.16
-36.49230;-54.29270;-0.05
-36.49220;-54.29270;-0.08
-36.49210;-54.29270;-0.14
-36.49200;-54.29270;-0.19
-36.49190;-54.29270;-0.22
-36.49180;-54.29270;-0.29
-36.49170;-54.29270;-0.32
-36.49160;-54.29270;-0.34
-36.49150;-54.29270;-0.38
-36.49140;-54.29270;-0.39
-36.49130;-54.29270;-0.39
-36.49120;-54.29270;-0.40
-36.49110;-54.29270;-0.41
-36.49100;-54.29270;-0.42
-36.49090;-54.29270;-0.66
-36.49080;-54.29270;-0.67
-36.49070;-54.29270;-0.57
-36.49060;-54.29270;-0.58
-36.49050;-54.29270;-0.58
-36.49040;-54.29270;-0.71
-36.49030;-54.29270;-0.71
-36.49020;-54.29270;-0.72
-36.49010;-54.29270;-0.73
-36.49000;-54.29270;-0.73
-36.48990;-54.29270;-0.73
-36.48980;-54.29270;-0.73
-36.48970;-54.29270;-0.79
-36.48960;-54.29270;-0.79
-36.48950;-54.29270;-0.80
-36.48940;-54.29270;-0.80
-36.48930;-54.29270;-0.80
-36.48920;-54.29270;-0.80
-36.48910;-54.29270;-0.81
-36.48900;-54.29270;-0.81
-36.48890;-54.29270;-0.81
-36.48880;-54.29270;-0.81
-36.48870;-54.29270;-0.99
-36.48860;-54.29270;-0.99
-36.48850;-54.29270;-0.99
-36.48840;-54.29270;-12.94
-36.48830;-54.29270;-13.83
-36.48820;-54.29270;-14.44
-36.48810;-54.29270;-14.87
-36.48800;-54.29270;-15.12
-36.48790;-54.29270;-14.61
-36.48780;-54.29270;-14.87
-36.48770;-54.29270;-15.31
-36.48760;-54.29270;-15.49
-36.48750;-54.29270;-15.68
-36.48740;-54.29270;-29.02
-36.48730;-54.29270;-29.01
Line  3;;
-36.50930;-54.29260;1.26
-36.50920;-54.29260;1.25
-36.50910;-54.29260;1.24
-36.50900;-54.29260;0.77
-36.50890;-54.29260;0.76
-36.50880;-54.29260;0.76
-36.50870;-54.29260;1.60
-36.50860;-54.29260;1.59
-36.50850;-54.29260;1.58
-36.50840;-54.29260;1.57
-36.50830;-54.29260;1.61
-36.50820;-54.29260;1.61
-36.50810;-54.29260;1.60
-36.50800;-54.29260;1.59
-36.50790;-54.29260;1.58
-36.50780;-54.29260;2.02
-36.50770;-54.29260;2.26
-36.50760;-54.29260;2.25
-36.50750;-54.29260;2.29
-36.50740;-54.29260;1.57
-36.50730;-54.29260;1.56
-36.50720;-54.29260;1.56
-36.50710;-54.29260;1.64
-36.50700;-54.29260;1.63
-36.50690;-54.29260;1.63
-36.50680;-54.29260;1.33
-36.50670;-54.29260;1.33
-36.50660;-54.29260;1.58
-36.50650;-54.29260;1.57
-36.50640;-54.29260;1.55
-36.50630;-54.29260;1.54
-36.50620;-54.29260;1.53
-36.50610;-54.29260;1.51
-36.50600;-54.29260;1.50
-36.50590;-54.29260;1.49
-36.50580;-54.29260;1.47
-36.50570;-54.29260;1.46
-36.50560;-54.29260;0.73
-36.50550;-54.29260;0.73
-36.50540;-54.29260;0.87
-36.50530;-54.29260;0.87
-36.50520;-54.29260;0.83
-36.50510;-54.29260;0.83
-36.50500;-54.29260;0.83
-36.50490;-54.29260;0.83
-36.50480;-54.29260;0.82
-36.50470;-54.29260;0.82
-36.50460;-54.29260;0.82
-36.50450;-54.29260;0.82
-36.50440;-54.29260;0.69
-36.50430;-54.29260;0.69
-36.50420;-54.29260;0.78
-36.50410;-54.29260;0.78
-36.50400;-54.29260;0.78
-36.50390;-54.29260;0.77
-36.50380;-54.29260;0.77
-36.50370;-54.29260;0.78
-36.50360;-54.29260;0.78
-36.50350;-54.29260;0.92
-36.50340;-54.29260;0.89
-36.50330;-54.29260;0.89
-36.50320;-54.29260;0.89
-36.50310;-54.29260;0.80
-36.50300;-54.29260;0.82
-36.50290;-54.29260;0.81
-36.50280;-54.29260;0.81
-36.50270;-54.29260;0.81
-36.50260;-54.29260;0.81
-36.50250;-54.29260;0.72
-36.50240;-54.29260;0.71
-36.50230;-54.29260;0.71
-36.50220;-54.29260;0.72
-36.50210;-54.29260;0.72
-36.50200;-54.29260;0.72
-36.50190;-54.29260;0.72
-36.50180;-54.29260;0.69
-36.50170;-54.29260;0.71
-36.50160;-54.29260;0.71
-36.50150;-54.29260;0.68
-36.50140;-54.29260;0.68
-36.50130;-54.29260;0.68
-36.50120;-54.29260;0.68
-36.50110;-54.29260;0.57
-36.50100;-54.29260;0.57
-36.50090;-54.29260;0.57
-36.50080;-54.29260;0.56
-36.50070;-54.29260;0.56
-36.50060;-54.29260;0.56
-36.50050;-54.29260;0.56
-36.50040;-54.29260;0.56
-36.50030;-54.29260;0.53
-36.50020;-54.29260;0.53
-36.50010;-54.29260;0.52
-36.50000;-54.29260;0.50
-36.49990;-54.29260;0.50
-36.49980;-54.29260;0.49
-36.49970;-54.29260;0.49
-36.49960;-54.29260;0.83
-36.49950;-54.29260;0.84
-36.49940;-54.29260;0.86
-36.49930;-54.29260;0.87
-36.49920;-54.29260;0.89
-36.49910;-54.29260;0.87
-36.49900;-54.29260;0.88
-36.49890;-54.29260;0.90
-36.49880;-54.29260;0.91
-36.49870;-54.29260;0.93
-36.49860;-54.29260;0.95
-36.49850;-54.29260;0.95
-36.49840;-54.29260;0.96
-36.49830;-54.29260;1.49
-36.49820;-54.29260;1.21
-36.49810;-54.29260;2.50
-36.49800;-54.29260;2.49
-36.49790;-54.29260;2.48
-36.49780;-54.29260;2.47
-36.49770;-54.29260;2.46
-36.49760;-54.29260;2.45
-36.49750;-54.29260;2.44
-36.49740;-54.29260;3.21
-36.49730;-54.29260;3.20
-36.49720;-54.29260;2.91
-36.49710;-54.29260;2.90
-36.49700;-54.29260;2.90
-36.49690;-54.29260;2.87
-36.49680;-54.29260;2.86
-36.49670;-54.29260;2.85
-36.49660;-54.29260;2.77
-36.49650;-54.29260;2.77
-36.49640;-54.29260;3.36
-36.49630;-54.29260;3.35
-36.49620;-54.29260;3.28
-36.49610;-54.29260;3.27
-36.49600;-54.29260;3.36
-36.49590;-54.29260;3.34
-36.49580;-54.29260;3.31
-36.49570;-54.29260;3.29
-36.49560;-54.29260;3.33
-36.49550;-54.29260;3.11
-36.49540;-54.29260;3.16
-36.49530;-54.29260;3.15
-36.49520;-54.29260;3.16
-36.49510;-54.29260;3.21
-36.49500;-54.29260;3.20
-36.49490;-54.29260;2.71
-36.49480;-54.29260;2.77
-36.49470;-54.29260;3.09
-36.49460;-54.29260;3.10
-36.49450;-54.29260;2.98
-36.49440;-54.29260;2.95
-36.49430;-54.29260;2.93
-36.49420;-54.29260;2.92
-36.49410;-54.29260;2.87
-36.49400;-54.29260;2.91
-36.49390;-54.29260;2.96
-36.49380;-54.29260;2.86
-36.49370;-54.29260;2.78
-36.49360;-54.29260;2.68
-36.49350;-54.29260;2.56
-36.49340;-54.29260;2.41
-36.49330;-54.29260;2.26
-36.49320;-54.29260;2.12
-36.49310;-54.29260;1.96
-36.49300;-54.29260;1.26
-36.49290;-54.29260;0.61
-36.49280;-54.29260;0.27
-36.49270;-54.29260;0.15
-36.49260;-54.29260;0.03
-36.49250;-54.29260;0.30
-36.49240;-54.29260;0.10
-36.49230;-54.29260;-0.00
-36.49220;-54.29260;-0.04
-36.49210;-54.29260;-0.13
-36.49200;-54.29260;-0.18
-36.49190;-54.29260;-0.22
-36.49180;-54.29260;-0.18
-36.49170;-54.29260;-0.32
-36.49160;-54.29260;-0.34
-36.49150;-54.29260;-0.36
-36.49140;-54.29260;-0.22
-36.49130;-54.29260;-0.22
-36.49120;-54.29260;-0.23
-36.49110;-54.29260;-0.39
-36.49100;-54.29260;-0.40
-36.49090;-54.29260;-0.42
-36.49080;-54.29260;-0.42
-36.49070;-54.29260;-0.67
-36.49060;-54.29260;-0.67
-36.49050;-54.29260;-0.58
-36.49040;-54.29260;-0.58
-36.49030;-54.29260;-0.64
-36.49020;-54.29260;-0.71
-36.49010;-54.29260;-0.72
-36.49000;-54.29260;-0.72
-36.48990;-54.29260;-0.73
-36.48980;-54.29260;-0.73
-36.48970;-54.29260;-0.73
-36.48960;-54.29260;-0.74
-36.48950;-54.29260;-0.79
-36.48940;-54.29260;-0.79
-36.48930;-54.29260;-0.80
-36.48920;-54.29260;-0.80
-36.48910;-54.29260;-0.81
-36.48900;-54.29260;-0.81
-36.48890;-54.29260;-0.81
-36.48880;-54.29260;-0.81
-36.48870;-54.29260;-0.81
-36.48860;-54.29260;-0.81
-36.48850;-54.29260;-12.97
-36.48840;-54.29260;-13.84
-36.48830;-54.29260;-14.51
-36.48820;-54.29260;-14.93
-36.48810;-54.29260;-15.17
-36.48800;-54.29260;-14.79
-36.48790;-54.29260;-15.22
-36.48780;-54.29260;-15.42
-36.48770;-54.29260;-15.63
-36.48760;-54.29260;-15.80
-36.48750;-54.29260;-29.03
-36.48740;-54.29260;-29.02
-36.48730;-54.29260;-29.01
Line  4;;
-36.50930;-54.29250;1.26
-36.50920;-54.29250;1.26
-36.50910;-54.29250;1.25
-36.50900;-54.29250;0.77
-36.50890;-54.29250;0.77
-36.50880;-54.29250;0.77
-36.50870;-54.29250;1.60
-36.50860;-54.29250;1.59
-36.50850;-54.29250;1.59
-36.50840;-54.29250;1.57
-36.50830;-54.29250;1.62
-36.50820;-54.29250;1.61
-36.50810;-54.29250;1.61
-36.50800;-54.29250;1.59
-36.50790;-54.29250;1.58
-36.50780;-54.29250;2.02
-36.50770;-54.29250;2.27
-36.50760;-54.29250;2.25
-36.50750;-54.29250;2.30
-36.50740;-54.29250;1.57
-36.50730;-54.29250;1.57
-36.50720;-54.29250;1.56
-36.50710;-54.29250;1.56
-36.50700;-54.29250;1.64
-36.50690;-54.29250;1.63
-36.50680;-54.29250;1.34
-36.50670;-54.29250;1.33
-36.50660;-54.29250;1.33
-36.50650;-54.29250;1.57
-36.50640;-54.29250;1.56
-36.50630;-54.29250;1.54
-36.50620;-54.29250;1.53
-36.50610;-54.29250;1.52
-36.50600;-54.29250;1.50
-36.50590;-54.29250;1.49
-36.50580;-54.29250;1.47
-36.50570;-54.29250;1.46
-36.50560;-54.29250;0.73
-36.50550;-54.29250;0.73
-36.50540;-54.29250;0.87
-36.50530;-54.29250;0.87
-36.50520;-54.29250;0.83
-36.50510;-54.29250;0.83
-36.50500;-54.29250;0.83
-36.50490;-54.29250;0.83
-36.50480;-54.29250;0.82
-36.50470;-54.29250;0.82
-36.50460;-54.29250;0.82
-36.50450;-54.29250;0.82
-36.50440;-54.29250;0.82
-36.50430;-54.29250;0.69
-36.50420;-54.29250;0.86
-36.50410;-54.29250;0.78
-36.50400;-54.29250;0.77
-36.50390;-54.29250;0.77
-36.50380;-54.29250;0.77
-36.50370;-54.29250;0.77
-36.50360;-54.29250;0.78
-36.50350;-54.29250;0.92
-36.50340;-54.29250;0.92
-36.50330;-54.29250;0.89
-36.50320;-54.29250;0.89
-36.50310;-54.29250;0.89
-36.50300;-54.29250;0.80
-36.50290;-54.29250;0.81
-36.50280;-54.29250;0.81
-36.50270;-54.29250;0.81
-36.50260;-54.29250;0.81
-36.50250;-54.29250;0.72
-36.50240;-54.29250;0.71
-36.50230;-54.29250;0.71
-36.50220;-54.29250;0.71
-36.50210;-54.29250;0.72
-36.50200;-54.29250;0.72
-36.50190;-54.29250;0.72
-36.50180;-54.29250;0.72
-36.50170;-54.29250;0.71
-36.50160;-54.29250;0.71
-36.50150;-54.29250;0.71
-36.50140;-54.29250;0.68
-36.50130;-54.29250;0.68
-36.50120;-54.29250;0.68
-36.50110;-54.29250;0.57
-36.50100;-54.29250;0.57
-36.50090;-54.29250;0.57
-36.50080;-54.29250;0.56
-36.50070;-54.29250;0.56
-36.50060;-54.29250;0.56
-36.50050;-54.29250;0.56
-36.50040;-54.29250;0.56
-36.50030;-54.29250;0.53
-36.50020;-54.29250;0.53
-36.50010;-54.29250;0.53
-36.50000;-54.29250;0.50
-36.49990;-54.29250;0.50
-36.49980;-54.29250;0.50
-36.49970;-54.29250;0.49
-36.49960;-54.29250;0.49
-36.49950;-54.29250;0.82
-36.49940;-54.29250;0.84
-36.49930;-54.29250;0.85
-36.49920;-54.29250;0.87
-36.49910;-54.29250;0.88
-36.49900;-54.29250;0.89
-36.49890;-54.29250;0.88
-36.49880;-54.29250;0.89
-36.49870;-54.29250;0.91
-36.49860;-54.29250;0.92
-36.49850;-54.29250;0.95
-36.49840;-54.29250;0.94
-36.49830;-54.29250;0.96
-36.49820;-54.29250;1.49
-36.49810;-54.29250;1.77
-36.49800;-54.29250;2.47
-36.49790;-54.29250;2.51
-36.49780;-54.29250;2.50
-36.49770;-54.29250;2.49
-36.49760;-54.29250;2.48
-36.49750;-54.29250;2.47
-36.49740;-54.29250;2.46
-36.49730;-54.29250;2.45
-36.49720;-54.29250;3.20
-36.49710;-54.29250;3.19
-36.49700;-54.29250;3.18
-36.49690;-54.29250;2.89
-36.49680;-54.29250;2.89
-36.49670;-54.29250;2.86
-36.49660;-54.29250;2.85
-36.49650;-54.29250;2.84
-36.49640;-54.29250;2.96
-36.49630;-54.29250;2.75
-36.49620;-54.29250;3.33
-36.49610;-54.29250;3.32
-36.49600;-54.29250;3.25
-36.49590;-54.29250;3.23
-36.49580;-54.29250;3.32
-36.49570;-54.29250;3.30
-36.49560;-54.29250;3.26
-36.49550;-54.29250;3.29
-36.49540;-54.29250;3.07
-36.49530;-54.29250;3.12
-36.49520;-54.29250;3.10
-36.49510;-54.29250;3.10
-36.49500;-54.29250;3.15
-36.49490;-54.29250;3.13
-36.49480;-54.29250;2.70
-36.49470;-54.29250;2.75
-36.49460;-54.29250;3.08
-36.49450;-54.29250;3.02
-36.49440;-54.29250;2.90
-36.49430;-54.29250;2.88
-36.49420;-54.29250;2.86
-36.49410;-54.29250;2.82
-36.49400;-54.29250;2.76
-36.49390;-54.29250;2.79
-36.49380;-54.29250;2.72
-36.49370;-54.29250;2.59
-36.49360;-54.29250;2.42
-36.49350;-54.29250;2.21
-36.49340;-54.29250;1.93
-36.49330;-54.29250;1.62
-36.49320;-54.29250;1.30
-36.49310;-54.29250;1.00
-36.49300;-54.29250;0.43
-36.49290;-54.29250;0.00
-36.49280;-54.29250;-0.19
-36.49270;-54.29250;-0.25
-36.49260;-54.29250;-0.24
-36.49250;-54.29250;-0.13
-36.49240;-54.29250;-0.11
-36.49230;-54.29250;-0.11
-36.49220;-54.29250;-0.13
-36.49210;-54.29250;-0.14
-36.49200;-54.29250;-0.20
-36.49190;-54.29250;-0.23
-36.49180;-54.29250;-0.19
-36.49170;-54.29250;-0.21
-36.49160;-54.29250;-0.22
-36.49150;-54.29250;-0.36
-36.49140;-54.29250;-0.22
-36.49130;-54.29250;-0.23
-36.49120;-54.29250;-0.23
-36.49110;-54.29250;-0.24
-36.49100;-54.29250;-0.24
-36.49090;-54.29250;-0.24
-36.49080;-54.29250;-0.40
-36.49070;-54.29250;-0.42
-36.49060;-54.29250;-0.42
-36.49050;-54.29250;-0.67
-36.49040;-54.29250;-0.67
-36.49030;-54.29250;-0.58
-36.49020;-54.29250;-0.58
-36.49010;-54.29250;-0.65
-36.49000;-54.29250;-0.57
-36.48990;-54.29250;-0.72
-36.48980;-54.29250;-0.73
-36.48970;-54.29250;-0.73
-36.48960;-54.29250;-0.73
